"","id","day","airline","destination","dest_region","dest_size","boarding_area","dept_time","wait_min","cleanliness","safety","satisfaction"
"1869",2881,"Friday","EVA AIR","TAIPEI","Asia","Hub","Gates 91-102","2018-12-31",130,"Clean","Very safe","Very satisfied"
"1870",807,"Wednesday","AMERICAN","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",100,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1871",3147,"Thursday","DELTA","SALT LAKE CITY","West US","Medium","Gates 40-48","2018-12-31",14.9999999999999,"Somewhat clean","Very safe","Somewhat satsified"
"1872",2225,"Wednesday","AER LINGUS","DUBLIN","Europe","Large","Gates 91-102","2018-12-31",300,"Somewhat clean","Somewhat safe","Neutral"
"1873",1935,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",125,"Somewhat clean","Very safe","Somewhat satsified"
"1874",1843,"Wednesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",55.0000000000001,"Average","Somewhat safe","Somewhat satsified"
"1875",361,"Friday","LUFTHANSA","FRANKFURT","Europe","Hub","Gates 91-102","2018-12-31",145,"Somewhat clean","Very safe","Somewhat satsified"
"1876",454,"Sunday","UNITED","DALLAS-FT. WORTH","Midwest US","Hub","Gates 60-69","2018-12-31",175,"Somewhat clean","Very safe","Somewhat satsified"
"1877",565,"Thursday","ALASKA","SEATTLE","West US","Hub","Gates 50-59","2018-12-31",105,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1878",799,"Sunday","ALASKA","BALTIMORE","East US","Medium","Gates 50-59","2018-12-31",155,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1879",1001,"Friday","LUFTHANSA","MUNICH","Europe","Hub","Gates 91-102","2018-12-31",115,"Somewhat clean","Very safe","Very satisfied"
"1880",2237,"Wednesday","AER LINGUS","DUBLIN","Europe","Large","Gates 91-102","2018-12-31",195,"Somewhat clean","Somewhat safe","Very satisfied"
"1881",2841,"Tuesday","UNITED","CHICAGO-O'HARE","Midwest US","Hub","Gates 70-90","2018-12-31",150,"Somewhat clean","Very safe","Somewhat satsified"
"1882",2898,"Sunday","WOW","REYKJAVIK","Europe","Small","Gates 1-12","2018-12-31",175,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1883",3110,"Sunday","ALASKA","NEWARK","East US","Hub","Gates 50-59","2018-12-31",94.9999999999998,"Somewhat clean","Somewhat safe","Very satisfied"
"1884",3133,"Thursday","DELTA","SALT LAKE CITY","West US","Medium","Gates 40-48","2018-12-31",NA,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1885",926,"Tuesday","ALASKA","RALEIGH-DURHAM","East US","Medium","Gates 50-59","2018-12-31",205,"Clean","Somewhat safe","Very satisfied"
"1886",1322,"Tuesday","UNITED INTL","LONDON HEATHROW","Europe","Hub","Gates 91-102","2018-12-31",180,"Clean","Very safe","Somewhat satsified"
"1887",1463,"Tuesday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",310,"Clean","Very safe","Very satisfied"
"1888",1917,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",275,"Clean","Somewhat safe","Somewhat satsified"
"1889",1709,"Sunday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",300,"Clean","Very safe","Somewhat satsified"
"1890",1927,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",275,"Clean","Very safe","Somewhat satsified"
"1891",1522,"Wednesday","INTERJET","GUADALAJARA","Canada/Mexico","Medium","Gates 1-12","2018-12-31",150,"Clean","Somewhat safe","Somewhat satsified"
"1892",3210,"Thursday","AMERICAN","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",160,"Somewhat clean","Very safe","Very satisfied"
"1893",2737,"Friday","UNITED","KAHULUI","West US","Small","Gates 60-69","2018-12-31",71.9999999999999,"Somewhat clean","Somewhat safe","Somewhat satsified"
"1894",1390,"Tuesday","UNITED INTL","PARIS-DE GAULLE","Europe","Hub","Gates 91-102","2018-12-31",165,"Clean","Very safe","Very satisfied"
"1895",1366,"Tuesday","UNITED INTL","KANSAI","Asia","Hub","Gates 91-102","2018-12-31",170,"Clean","Very safe","Somewhat satsified"
"1896",2256,"Saturday","UNITED","BAKERSFIELD","West US","Small","Gates 70-90","2018-12-31",193,"Clean","Very safe","Somewhat satsified"
"1897",2364,"Wednesday","UNITED","AUSTIN","Midwest US","Medium","Gates 70-90","2018-12-31",105,"Somewhat clean","Very safe","Somewhat satsified"
"1898",433,"Sunday","UNITED","HONOLULU","West US","Medium","Gates 70-90","2018-12-31",105,"Somewhat clean","Very safe","Somewhat satsified"
"1899",3075,"Tuesday","UNITED","SPOKANE","West US","Small","Gates 70-90","2018-12-31",67.0000000000001,"Clean","Very safe","Very satisfied"
"1900",813,"Sunday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",140,"Somewhat clean","Very safe","Somewhat satsified"
"1901",1375,"Tuesday","UNITED INTL","PARIS-DE GAULLE","Europe","Hub","Gates 91-102","2018-12-31",105,"Clean","Very safe","Very satisfied"
"1902",758,"Sunday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",90,NA,"Very safe","Somewhat satsified"
